user_id,video_id,is_click
19935,2524,1
19231,445,0
8910,6396,1
278,430,1
10577,3032,1
2368,5665,0
2761,3982,1
23929,5567,1
3362,728,0
17133,5794,0
22727,2158,0
14510,6886,0
22616,610,1
14280,2254,0
4603,2030,0
8012,5774,1
65,6694,0
1020,4099,0
26552,6732,0
2077,860,0
5960,2949,0
25240,4899,1
20555,969,1
6754,711,1
15325,3429,0
9186,6576,0
24922,2383,0
22964,2923,0
25944,3872,0
25548,1103,1
973,1404,1
24832,1562,1
20240,5872,1
21498,2383,0
18408,5683,0
14852,1957,1
12111,2177,1
21632,3605,0
24154,5029,0
4247,2795,0
21491,7376,0
8196,4974,0
26564,6166,1
7553,6921,0
19815,4856,0
14497,3232,0
3101,2630,0
1943,995,0
19886,7150,0
1349,6789,0
16047,453,1
441,2962,0
25856,7543,0
27179,6540,0
20868,220,0
19524,3929,1
8254,5137,1
18430,2406,1
1441,6155,1
25194,3310,1
24713,1430,0
13988,5928,0
24277,1133,1
25075,2160,1
25147,6507,1
19972,2287,1
3437,2121,0
16774,6322,1
7585,1707,1
5464,2976,1
12184,7181,0
14876,6975,0
12550,1738,0
5582,1808,1
12882,5725,0
7110,3833,0
18226,6687,0
12909,5531,1
13495,1684,0
16512,6346,0
8768,4113,1
3295,2208,1
14852,3104,0
9827,2427,0
13885,6507,1
8263,5565,1
2153,2303,0
9419,1007,1
24747,7336,1
16957,2171,0
11123,1073,1
304,7231,1
25638,4504,1
13639,3393,0
7322,5959,0
26417,1900,0
24481,2968,0
8145,4660,1
23868,7128,1
6047,6024,1
7956,1279,1
26282,2313,1
24872,5293,0
26715,2196,1
13199,5894,0
16216,1911,0
19240,6459,0
26353,3143,1
20755,5641,1
16088,6733,1
6275,4166,0
26745,947,0
17174,4276,0
6979,6605,0
11581,5448,1
3360,961,0
7293,445,1
16141,4026,1
2933,2076,1
22417,4551,0
6782,5227,0
15919,5789,1
20633,6921,1
12420,2924,0
19249,7336,0
1637,7191,1
1759,2923,0
3414,6584,0
8285,1572,1
12746,2786,0
24388,38,1
872,4607,0
6504,6551,0
9768,386,1
4690,5826,1
18413,57,1
25170,2179,1
27118,3018,0
3514,3587,0
12724,2061,0
21894,274,0
23223,7145,0
23117,2897,0
1072,699,0
27094,7196,1
25789,1694,1
13906,3186,1
16373,6917,0
1294,2435,1
1349,2790,1
16967,4477,0
17983,21,1
16453,5900,1
1848,7169,0
1925,5034,0
6625,3654,0
1730,2963,1
11845,3020,1
21471,4673,0
17852,1395,1
13058,5219,1
14773,6074,1
5446,3587,0
8040,3831,0
9881,664,0
23801,6775,0
12900,6346,1
19388,1159,0
24652,2465,0
12475,2901,1
27127,5858,0
1418,6921,0
17454,2030,1
11394,5952,1
4248,5414,0
376,5318,0
11210,5050,0
16897,29,0
4642,6261,1
14804,2066,1
3248,597,0
22547,5907,0
1785,1042,1
10965,2992,1
902,3315,1
9545,7372,1
4728,1541,0
6483,1815,0
21313,1761,1
4376,1717,0
23895,6890,0
14716,792,1
9809,5868,0
11555,2990,1
1988,5975,0
17424,1212,1
10442,4564,0
6129,5677,1
9223,7380,1
4991,7044,0
25209,1725,0
8459,4672,0
7698,1747,0
24140,2996,1
25533,515,0
18982,7466,0
4169,1458,0
7539,5176,0
22463,1230,0
12127,5622,0
17070,2533,1
22703,7335,0
4249,6401,0
13643,5176,1
10182,3923,1
26022,1939,1
16598,445,0
9186,911,1
6363,1714,1
25319,2962,1
26965,5928,0
22046,4313,0
16481,2891,1
8522,1700,0
17543,5776,1
26185,3352,0
5941,2993,0
7812,7235,0
10730,1064,0
16797,5133,1
12161,2612,0
24392,7045,1
11533,3182,0
14842,851,1
10630,4658,0
12212,3421,0
18856,1129,1
1489,5781,0
20655,1419,0
10869,4444,0
9027,3546,1
26693,6962,0
24816,1639,1
16076,5347,0
25871,2158,1
11946,5602,1
27061,6426,1
17306,6979,0
19194,3604,0
19899,2140,0
18458,3386,1
16919,6605,0
7077,1328,1
7803,6029,0
8532,1075,1
1422,6308,1
8064,5895,1
23047,4506,1
16751,2655,0
19328,5742,0
547,32,0
991,5567,0
15493,252,0
13557,6979,0
24407,3748,0
2404,1069,1
19045,3049,0
914,5762,1
19335,2140,1
6092,2049,0
7763,4587,0
19502,132,1
21128,6237,1
16150,4949,0
13548,1184,1
4848,7317,0
14565,3588,1
23762,6060,1
2571,2795,0
12588,21,0
8992,2712,1
7982,2551,0
7518,2630,0
4547,3416,1
9005,445,0
21449,1081,1
3581,7196,0
20415,5985,1
16970,5414,1
8312,2368,0
20738,7038,0
26931,5928,0
14378,5410,1
1660,6922,0
16324,2801,1
19999,2483,1
25245,6191,1
18003,6551,0
3202,4927,0
23665,3564,1
22387,5603,1
19848,2586,0
4882,758,1
23441,445,0
23216,3876,1
15513,1694,0
14142,6169,1
15577,461,1
15418,6019,0
21006,2299,0
64,2794,0
20976,7180,0
5270,6605,0
5660,2406,0
4991,4113,0
6774,7315,0
23233,5524,0
14272,3277,1
8032,3711,0
13312,4640,0
11009,4631,1
17455,6009,1
23662,433,0
17678,6869,0
13409,4569,0
23488,3232,1
9321,7287,0
24775,6031,0
26673,1171,1
2351,3159,0
118,4906,0
543,6921,1
1952,3493,0
12584,5363,1
18096,6916,0
7802,792,1
15358,4013,1
9577,6112,1
14705,3032,0
4749,5675,1
1316,6998,0
4966,5826,1
2438,5665,1
20441,4029,0
15742,7177,1
1798,6094,0
12701,275,1
6984,4539,1
5973,7314,0
6561,4506,1
27160,6003,0
15859,6975,1
13409,4395,0
17955,5539,0
835,6975,1
23456,728,0
13214,5310,1
16940,2030,0
17415,2303,1
5688,4332,1
1055,2592,1
11376,1652,0
17244,442,0
2530,3098,0
19144,4084,0
14225,3020,0
22971,973,1
16623,1279,0
11219,2826,0
19231,3665,1
25693,2838,1
21023,1004,0
8843,5071,0
19072,6236,0
1642,5561,1
17543,7361,1
1206,145,0
15477,6551,1
5792,395,0
21371,7257,1
13127,2581,0
4270,2406,0
18375,2287,1
6794,6967,1
13995,193,1
4814,6069,0
495,1915,0
15837,627,1
10282,5289,0
13631,2383,1
8977,5180,0
13178,1868,0
13385,1069,0
829,143,0
7749,4210,0
7407,259,0
18928,6613,1
11200,627,1
13241,2186,1
25951,3936,0
9287,5512,0
10075,7261,1
7690,960,1
14483,1362,0
10075,76,1
13165,1453,1
16750,2962,1
8247,4476,1
25022,3188,1
17002,5238,1
14180,2383,1
3495,5556,0
15379,1998,1
22899,180,0
21888,7179,0
753,6543,1
289,1938,1
14828,5952,1
6658,6975,0
523,3654,0
3980,2303,1
382,2413,1
15837,4899,1
13661,682,1
25577,6718,0
3542,2399,0
14611,1976,0
12234,1050,1
11602,5351,1
26358,2670,0
17136,1308,1
9689,3929,0
9048,2941,0
21862,299,0
149,2963,0
18947,3670,0
14609,2063,1
26552,3102,0
27080,6918,1
3675,5565,0
26200,4211,0
2334,3363,1
330,6626,1
2725,4506,1
17770,2406,1
708,6011,1
25460,4636,1
14171,5507,1
20862,2980,1
18529,5274,1
10603,1498,1
13397,5975,0
1201,6700,0
26471,6886,0
20114,1725,0
3363,2670,0
27183,2811,0
6927,1654,1
346,1575,0
16911,645,1
9121,647,1
5299,6270,0
8214,3819,1
5002,6019,0
22102,1755,1
15350,4511,1
9331,2962,1
10903,1069,0
17079,6583,0
17039,5083,1
11763,2224,0
11557,6921,1
21303,3352,1
23703,7257,1
2443,4013,1
7144,4640,1
25056,621,1
23784,934,1
523,21,0
4208,6888,1
13677,2383,1
25605,3148,1
12206,3232,0
21255,5729,0
11451,6236,0
20270,7233,0
10199,7314,1
23676,7199,0
15985,3078,0
14886,4331,1
21283,6962,0
26994,650,0
23650,1018,1
17438,3874,1
8907,2302,1
6608,3018,0
16794,1908,0
17631,4569,0
18923,7550,1
22353,1868,1
15132,6096,1
4074,7358,1
20059,3293,1
11582,2331,1
22034,5952,1
6763,1912,0
20512,5966,0
9470,3363,1
16440,5789,1
23462,1068,1
18306,3563,1
23047,2303,1
18192,4103,1
8153,2132,1
2697,6132,0
1831,2962,1
25067,1934,0
14525,151,1
10335,259,0
6858,5244,1
3366,1157,0
27268,4965,0
26592,4882,1
5276,39,0
22577,29,1
13559,6531,1
22071,967,0
257,2654,1
23705,2121,1
11418,6006,0
11693,4496,1
21905,21,1
13500,1486,1
9036,76,1
16967,6346,0
7131,2436,0
18317,6286,0
6283,2383,0
25568,3298,1
5534,1343,1
20628,445,0
16223,1280,0
25034,562,1
14048,7257,0
26238,6619,1
3433,3208,0
10167,501,1
15047,7217,0
16168,4158,0
6689,6029,1
12751,6922,0
17735,403,0
8266,6308,0
5497,3670,0
672,5354,0
23341,5565,1
14052,4481,1
16564,3018,0
9415,3592,1
24054,3581,1
3105,1897,0
11375,524,0
16552,4636,1
21411,2695,0
6133,93,0
21359,1625,0
1911,149,0
13573,4307,1
20672,6145,0
4249,3828,0
15358,785,0
12962,3406,0
26673,7287,1
19413,1725,0
2898,4564,1
19482,368,1
17375,6371,1
25863,4980,0
17916,4673,1
26642,667,0
16871,4520,0
24491,2944,1
26389,4969,1
18096,1912,1
24188,2049,0
1647,3551,0
6298,4113,1
10317,4640,1
26412,3647,0
3734,6921,1
10157,6842,1
22578,1733,0
22297,247,0
9141,3018,0
8778,4856,0
19783,865,1
17188,627,0
15509,1725,1
25743,5831,0
3912,7407,0
10727,3159,1
18924,5585,1
18646,3662,1
17849,3822,0
1805,3520,0
21307,6132,0
19988,1458,1
22725,3670,0
12386,3298,1
22393,5641,1
856,2049,1
723,2594,1
25715,6898,1
10121,3079,0
17534,2999,1
25179,2658,1
20273,3680,0
20419,2630,0
10298,5522,1
21399,4958,0
4944,2415,0
11841,6005,1
10859,954,0
21933,6407,1
2428,6694,0
6913,5664,0
5324,6236,0
8848,1725,0
12000,832,1
26120,1957,0
14180,4650,1
19630,35,0
5974,5123,1
4728,5759,1
14570,5239,1
9037,3418,1
25305,4660,1
11167,1522,0
16919,4313,1
237,1717,0
23448,6968,1
21095,6067,0
27179,6426,1
3721,1621,1
13526,5742,0
12000,3504,0
7767,3393,1
22175,2399,1
1078,5826,1
12961,5386,1
8744,5351,0
19130,5565,1
2172,7240,1
12423,1888,1
26603,1720,0
19086,4979,0
289,4705,0
5820,6852,1
8538,1481,0
17432,6285,1
24220,1119,1
26380,3159,0
21613,6921,1
24524,2279,0
9700,6441,0
16902,6591,1
1708,6769,0
13919,2313,1
10294,1083,1
20563,2893,0
382,6225,0
14399,2091,1
9345,6975,1
17300,3352,1
5438,5239,0
6242,7233,1
10998,324,0
11820,4640,0
20025,1052,0
640,5124,1
2993,3508,1
2524,2659,1
1830,2490,0
10921,2123,0
15227,5239,0
13932,489,1
10401,4856,0
13248,4831,0
26638,2399,0
16852,324,0
213,598,1
10241,2303,0
17629,6804,0
19276,6921,1
13828,4955,1
8621,4420,1
25974,3325,0
24460,445,0
22607,3913,0
7785,6267,1
14400,5073,0
9126,444,1
16166,1531,0
23666,5686,0
17013,6694,0
25795,972,0
17567,5168,1
15716,2684,0
26729,5954,0
20417,6962,0
4588,3441,1
21820,1462,0
11351,4945,1
14486,4307,1
7768,4587,0
24327,3888,1
985,650,1
26433,7063,1
13235,3685,0
23251,2963,0
7916,5844,0
6141,240,1
20113,3668,0
10893,4710,0
3416,2190,0
23575,5537,1
7787,2179,0
6441,597,0
7890,4748,0
4471,3298,1
9853,4542,0
9112,2510,1
10364,2464,1
20316,2594,0
8910,6605,1
26765,6775,1
11112,5851,1
8355,4238,0
17890,934,1
21766,5008,0
12971,2279,1
17913,5919,1
19624,145,1
1281,4644,1
240,5846,0
5932,6588,0
1441,2672,0
5688,6298,0
5831,3060,1
25074,2723,1
21531,1200,1
19721,1830,1
11128,5381,0
16495,7011,0
16967,1067,0
22057,6210,1
14159,299,0
6321,6942,1
18217,4152,0
736,1129,0
23853,76,0
1647,3234,1
24992,2962,1
160,1707,0
9871,657,0
2312,647,0
25648,2348,0
1890,25,1
14378,4631,1
2029,6507,0
25262,2399,1
21749,5452,1
8084,4640,0
14445,1216,0
19283,1537,1
8629,7142,0
398,933,0
10223,6920,1
26835,6882,1
16739,3662,0
7016,7097,1
292,1953,0
1915,2383,0
15704,2594,0
9191,5524,1
22824,6408,1
2010,5414,0
19290,969,1
20360,1957,0
6523,2790,1
9817,4439,1
14133,2363,0
2371,6769,1
16865,7208,0
11945,1522,0
16927,120,1
25826,6118,1
17604,4590,0
5099,2592,1
21593,5613,1
21499,5374,1
2389,3892,1
8087,1034,1
25850,3357,0
9688,5199,1
24894,1438,1
7683,2923,1
8852,1989,0
14513,679,0
1603,4013,1
2215,3892,1
14358,2464,0
4064,4894,1
6596,2225,1
5464,5351,0
16807,1285,1
6535,4194,0
23807,6069,1
21528,2736,1
19008,6378,1
24702,5955,1
1077,1133,0
20624,1694,0
21986,2054,0
24710,7196,0
21717,2303,0
10725,5016,0
482,4494,0
24066,6180,0
24680,4646,0
11579,2849,0
19375,1600,1
16109,6504,0
4408,2786,0
7578,4734,0
15372,1594,0
23118,682,1
14150,4584,1
22643,6421,0
25400,5616,0
7920,2071,1
7234,5031,0
1022,5538,0
7555,3831,0
2711,3916,0
5881,5351,1
6468,240,0
22497,1419,0
3797,509,0
548,2313,0
7283,2981,0
6568,7136,1
17121,655,1
1645,6551,1
23824,4013,0
12139,6308,1
15427,7370,0
20020,5295,0
20945,682,1
24989,6982,0
17326,792,0
4852,4567,1
1576,3850,1
1251,6151,0
3252,6946,1
18289,1,0
23211,7072,0
18377,2413,0
26170,1912,0
17660,5400,1
23388,5109,1
14592,3403,1
4298,2359,0
19478,5824,0
15879,5381,0
15901,3357,1
3479,3182,0
21903,1873,0
3892,7040,1
10549,4506,0
9371,54,1
26631,6480,0
20761,2924,0
12674,1395,0
17347,3126,1
12647,1285,0
15832,6169,1
22390,5004,1
3760,2949,1
9830,6867,1
8232,3423,0
1375,4771,0
3911,330,0
6984,3685,1
512,5371,1
24554,6818,1
4212,1394,1
25918,252,1
16829,6243,0
6557,2000,1
9564,3232,1
22703,1741,0
5031,1038,0
16383,29,1
8145,7287,0
3525,5603,0
8970,4955,0
21244,5919,0
20543,792,1
27101,5633,0
10412,5613,0
536,375,0
12153,2795,1
26514,7015,1
21756,3500,1
16120,3763,0
18602,6407,1
13712,962,0
17236,6997,0
24183,5381,1
2304,362,1
388,29,0
2527,3393,0
14101,1650,1
11477,6259,1
350,6989,1
2575,2795,1
9303,527,0
15462,597,1
22359,3646,1
5455,256,1
19817,5227,0
599,1868,1
20869,2822,0
272,5474,0
2708,2303,0
10241,1163,1
5368,4955,1
10738,7321,0
4680,3516,0
18221,3049,0
21418,4906,0
9206,211,0
21718,908,1
24526,6161,0
13979,2099,0
14892,6998,1
50,5766,0
27126,4515,0
17226,5639,1
9687,6120,1
19719,3916,1
13803,445,1
9075,1169,0
23871,802,0
23487,3876,0
152,7229,0
12333,2303,1
5821,5041,1
5095,5876,1
22159,650,0
18088,1741,0
399,3504,1
14226,5158,1
10261,4185,0
4161,908,1
10626,6989,1
20473,7064,0
7263,6916,0
11511,6978,0
19058,1698,1
13934,5297,0
17832,6236,0
16009,6439,1
21847,5187,1
5764,990,1
26533,2747,1
26478,6478,0
8483,2383,0
21446,5351,0
1133,2921,0
6729,4341,1
5666,6647,0
15830,5137,1
2999,4778,1
27281,2717,0
18649,3654,1
12991,5137,1
16816,6554,0
4690,3357,1
23179,1503,1
2385,6507,0
18475,453,0
1709,5392,0
3478,1694,0
2700,5608,0
21974,527,0
26080,2897,1
12256,605,0
27017,1707,1
10666,4036,0
18364,2594,0
20862,664,0
17283,4003,1
15469,2508,0
887,299,1
10051,7107,1
14845,2494,0
3526,3623,0
14155,4644,0
26789,2846,0
16752,743,0
15683,4071,0
19485,1754,0
24640,5499,0
7582,5392,1
7544,832,1
7144,6278,0
7461,5692,0
19754,6415,1
3958,2128,0
26469,434,0
15082,3891,0
3389,5659,1
26564,2328,0
25821,3654,0
15913,2058,0
17453,453,0
14795,6308,0
14084,1976,0
26344,6942,1
17875,4258,0
16936,2302,0
13133,6533,0
9847,7181,1
7252,7040,0
15929,5159,1
16325,1200,1
7575,24,0
14423,1671,1
2407,5356,1
6073,2458,0
22634,6328,1
961,2721,1
16477,6589,0
17542,1694,1
3467,5187,0
13097,3740,0
19478,48,1
18538,2243,0
14526,5169,0
6530,859,1
22218,2464,0
17385,7453,0
25055,5073,0
381,6127,0
21972,650,0
11992,1652,1
10031,5522,1
20645,6921,1
215,590,1
5504,2981,0
17049,6832,1
8304,6862,1
14236,1802,1
26206,5978,0
25201,1264,1
2875,5826,0
24158,5373,1
14814,2551,0
17119,5399,1
12779,3493,0
25887,3000,0
14934,1019,0
12496,5186,0
11597,6794,1
18049,2438,1
17904,4904,0
8858,5506,0
10162,2142,0
21513,1738,0
23434,3337,0
14648,2454,1
1143,1725,0
20266,7444,1
3797,1755,1
9661,5928,0
14871,7065,0
20305,1412,0
13500,4336,1
23743,2719,1
26126,5522,0
22810,1419,0
15235,7117,0
3252,582,0
13387,5148,0
19365,3159,1
13406,228,1
13359,6390,0
26523,2303,1
1076,1921,1
3501,1976,1
19515,4470,0
450,5388,0
10457,6888,1
11617,1070,0
19152,3159,1
21771,3603,0
11827,99,1
8870,1833,1
24,1481,0
46,747,1
6337,2252,1
25677,2795,0
22873,2397,1
16710,3369,0
5960,627,1
4268,2310,0
7428,6809,0
18580,3018,0
8962,252,0
15774,4111,1
16592,6694,1
24039,2684,0
15692,2645,0
26001,2594,0
23023,3763,1
24909,757,0
13690,2544,1
20623,2068,1
10682,432,1
20316,2225,0
7190,6147,0
4736,2359,0
15047,1909,0
13892,5033,0
2971,2806,0
5415,3461,1
759,4185,0
18688,1261,0
2257,5175,1
2374,3936,1
25095,2962,0
19076,6315,0
8080,1885,0
6590,1744,1
21312,7436,0
6824,3018,0
16118,3421,0
1643,5975,0
1452,4673,1
22633,3603,1
14701,7124,1
135,7449,0
20069,4574,1
18770,1522,1
6791,1136,0
13850,4640,0
8819,985,1
2955,5613,0
13720,4636,1
10291,7136,1
14996,4788,1
26814,2785,1
18989,2279,1
12971,4539,1
4456,1358,0
12088,7042,0
20993,1734,0
19330,5849,0
7489,4650,0
8188,3158,0
23232,2679,1
1009,3600,1
17759,5553,1
13200,1184,1
23968,160,1
2587,3508,0
17242,3505,0
12495,936,0
6745,6308,0
5242,2464,1
19214,3310,1
16156,2061,1
1824,156,1
15196,474,0
4101,1934,0
27245,2060,0
4318,6052,0
24179,2981,1
25242,3032,0
581,4627,0
122,6086,1
11253,6006,1
3795,3020,0
17627,6707,1
17974,3160,0
3159,4783,1
8676,2383,0
24812,5239,1
22287,3027,0
23680,2684,0
18881,2148,1
7176,5168,0
13246,5809,0
17617,1280,0
2309,2313,0
12881,3682,1
7589,2592,1
26357,3149,0
14038,7057,0
5098,1144,1
24942,2941,1
2360,711,1
19170,1422,1
2614,309,1
4937,6583,0
9784,2378,1
5591,1200,1
12345,3000,0
3133,3159,1
606,4955,1
23208,3315,1
22461,6533,1
22656,7020,0
7597,3939,1
25621,4177,0
6175,2740,1
16650,3369,1
23948,2814,0
26368,4640,0
6659,5381,0
4059,4588,1
14483,5872,0
158,3498,0
1028,6026,0
927,3255,0
8126,2980,1
22937,3027,1
14539,5239,0
26781,6613,1
4757,1458,1
20226,5220,0
8400,2547,0
6048,5585,0
10467,4569,1
16807,7172,1
22424,3391,1
7927,1998,1
4732,1318,0
17464,918,1
11355,5567,1
18227,232,1
3202,5920,0
26850,5318,0
23823,4646,0
2586,2033,1
12436,3876,1
15000,908,0
5670,2712,1
1073,7150,1
22731,1033,0
25509,7040,1
284,2030,1
3252,5351,0
21247,7044,0
2961,3315,1
19453,2372,0
11107,4433,0
1294,2242,1
24813,4788,1
2796,1282,1
18406,63,0
9809,4636,1
17602,2747,0
13384,2000,0
22229,4600,1
6660,4570,0
17664,1221,0
25560,299,0
2173,565,1
9312,1215,0
12661,6869,0
1638,453,0
20695,5603,1
9514,5034,0
15503,6971,0
19833,2962,1
10743,7104,0
26180,4283,1
21695,6353,0
16816,760,1
26830,6132,0
1564,3551,1
283,1402,1
21018,403,1
1147,537,1
16393,6006,0
3316,1010,1
3395,3709,0
21420,140,0
9706,2594,0
26019,5522,1
10370,2547,1
7441,5884,1
3463,2406,1
19819,4660,1
22964,2594,0
14564,269,1
19093,4063,0
218,4332,0
27173,7085,0
24747,5665,1
20153,193,0
10333,4086,0
19135,6370,1
291,3076,1
26956,239,1
7877,4113,1
19169,4783,0
9773,3245,0
6289,4588,0
12382,3955,1
3422,4937,0
12266,1989,1
26791,6441,0
8680,4640,0
27100,2227,0
1040,6962,1
1625,6529,0
5040,4546,1
2085,6346,0
21701,445,1
21635,969,1
13731,5168,1
2870,722,0
12068,4271,1
22942,6979,0
20565,5239,1
26735,2224,0
7541,6921,1
15355,403,0
13417,5439,1
10353,2630,1
6100,6358,1
5704,2399,0
18600,167,1
27119,5239,1
19293,7172,0
6896,4333,1
13545,5444,0
19093,5029,0
19480,1103,0
10882,3936,1
13985,5034,0
5070,3603,0
12047,6769,0
3329,3740,0
25046,2431,1
10596,1212,1
8927,7157,0
6380,3310,1
23568,6031,0
1733,5029,1
2887,1160,0
19727,3352,1
20767,4971,0
21781,2487,1
25733,2224,1
9070,7013,0
11572,220,0
23871,2951,1
19471,508,0
6949,971,1
13452,3706,0
290,1691,0
23555,6862,1
15120,31,1
8969,6924,0
19425,4511,0
26060,2846,0
22578,5845,0
25659,5314,0
17114,3926,0
614,403,0
9913,6282,0
4318,4356,0
1654,333,0
24203,330,1
7033,3795,0
20398,2435,1
3793,6268,0
2924,4945,1
9114,5124,0
19659,4662,0
3415,5409,0
14355,2303,1
16760,4210,0
18825,6573,0
4237,6921,0
14904,4496,1
6144,6009,1
25573,1694,0
1736,1652,0
11988,4732,1
17262,2303,1
23622,6862,0
26691,2538,0
9223,2397,1
8778,5422,0
3922,3418,1
19106,1498,1
25794,7398,0
18703,6168,0
26161,5374,1
20599,185,0
4991,3418,1
3680,1212,1
22515,4905,0
15321,2658,1
12042,4283,1
22311,6006,0
14202,2319,0
797,909,0
7808,6921,0
9519,4084,1
19796,5522,0
21530,2411,0
23657,2076,1
1647,4506,1
7612,5474,0
4793,6714,0
25769,5687,0
25396,5029,1
21837,6506,0
11727,2273,0
4076,1189,0
22821,6852,0
2836,2751,0
14850,1911,0
4610,2562,0
20280,5920,0
19915,5952,1
21848,6749,0
2449,3283,1
23670,3392,1
5501,4882,1
25965,3913,0
2593,4603,1
15190,7160,1
15227,3644,1
22833,3738,0
8025,2912,1
12661,2457,1
14631,5298,0
7226,6979,1
11162,3523,1
18302,1723,0
24508,597,0
5389,3128,0
13870,3020,0
19390,6922,0
21434,6095,0
26176,3891,0
23179,682,0
22536,3740,0
14191,6033,0
10278,48,0
3350,1343,0
27172,1637,1
18324,5603,1
21373,403,1
16125,6531,1
14617,7097,1
18430,1789,1
18234,1541,1
399,6551,0
3409,5239,1
6563,5639,1
8633,7480,1
21296,254,1
18741,3917,1
26403,6601,0
9847,962,0
16082,1623,1
2356,2459,0
9218,7370,0
26735,6328,0
11106,2339,0
13772,4395,1
1301,7253,0
10963,3625,0
10037,565,0
25733,6426,1
17072,6852,1
23841,3897,0
24853,1395,0
24778,177,1
16479,3560,0
19182,2047,0
23120,4543,1
14865,7015,1
17929,2126,0
14608,5192,1
14983,7259,0
15338,6441,1
13981,5158,1
14638,2712,0
9427,145,1
26735,6029,0
16625,453,0
14892,526,1
8408,4569,0
7633,6782,0
20090,1976,0
22202,3916,0
9882,509,1
9668,5239,1
4143,7136,0
10984,7172,1
17883,2101,1
19362,6608,1
7249,7124,1
26033,3616,0
25170,2795,1
21124,324,1
25266,281,0
19501,4814,1
25005,6531,0
6726,5277,0
8131,4506,0
2055,6177,0
502,5674,0
3831,4020,1
22009,1658,1
18542,6686,0
15018,4421,0
23037,2303,0
5004,1486,0
10601,4318,0
21449,6862,0
13092,2594,0
22243,4644,0
25703,5307,1
11410,796,1
19355,1015,0
25297,7157,0
21246,3866,1
2488,3796,1
994,3352,1
2543,7065,0
16144,6921,1
109,419,0
5389,3501,1
25945,6541,0
21545,2814,0
17647,4640,1
24060,3775,1
7989,1957,1
11672,1033,0
538,6433,1
25458,5314,1
7681,4749,0
11738,6398,1
21476,2986,1
4006,6524,1
18543,5201,1
4740,2806,1
4498,1999,0
6087,5895,1
14030,1815,0
15203,7044,0
14696,2412,1
24902,2076,0
11331,5983,1
510,3369,0
24921,5381,1
19877,6712,0
24900,4509,0
6428,453,0
23639,1478,0
19798,4927,0
1809,36,1
24938,6467,0
6897,5013,1
10370,663,0
2640,386,0
10060,1993,1
5051,4646,0
22321,2313,1
21187,275,0
25861,1458,1
13752,5724,0
1154,3936,0
8838,3625,1
16644,4640,1
18518,6282,1
8884,1800,1
22386,3159,0
14656,6916,0
20743,48,1
17316,6718,0
3823,512,1
6011,4605,1
10295,7518,0
20565,6694,0
6465,2795,1
2571,605,1
16958,6488,1
16688,2177,0
19270,1939,0
6053,1282,1
13118,151,0
9146,1504,1
17899,2122,0
25376,424,0
6975,7220,1
2149,2744,1
21972,2171,1
24262,766,0
13268,4496,1
9400,5907,0
21279,5665,1
26564,2041,0
21342,633,1
2366,1541,1
24266,2878,0
541,583,0
3366,1173,1
675,3018,1
8227,1133,1
11905,6396,0
19692,6393,0
17697,4567,0
25772,5507,1
5922,2942,0
20519,5351,1
9966,2630,1
26620,2838,0
8883,1725,1
13430,1308,0
22228,2360,1
4888,3238,0
15434,3695,1
1330,7242,0
13035,185,1
12540,4284,0
4004,3584,0
6289,4339,1
19484,5614,0
20582,5613,1
296,6282,1
8215,5872,0
1848,4569,1
16092,5849,1
14328,6921,0
6669,6504,1
23301,2957,0
6881,7471,1
19060,5107,1
10971,6974,1
14558,289,1
23687,6282,0
16908,1257,0
9554,7144,0
12637,1596,1
23541,1621,1
24449,6056,1
14494,3148,0
16098,2347,0
11487,2501,0
1882,1201,1
544,7017,0
7973,405,0
413,5313,0
19630,7154,0
4303,5662,1
10829,6291,0
75,1079,1
18845,2202,0
20985,3159,1
14833,6975,1
15494,2863,1
7867,5753,0
7809,2962,0
12637,2886,1
22121,4415,0
20627,2958,1
1904,4498,0
3285,1285,1
14277,171,1
16378,969,1
14175,3131,1
7280,2407,0
5718,2303,0
19831,2441,0
10667,604,1
17042,474,1
7463,4644,1
2101,7484,1
3759,6816,0
27086,140,1
12011,1058,1
19670,3004,0
4423,5370,1
3815,5975,0
25942,5550,0
16151,2727,1
25385,2291,0
15266,4113,1
2640,6884,1
14070,967,0
3583,3654,1
172,3561,0
4757,3022,0
3392,5759,1
4201,5498,0
11991,6403,1
24123,1708,0
22582,1438,0
14708,6132,1
7239,682,1
7567,1108,0
11287,3310,1
11500,6166,0
19095,2129,0
15726,5175,1
1589,3795,1
19169,1308,0
26153,2630,1
18466,5175,1
25203,4608,0
3583,4105,1
19550,5683,1
6626,3210,0
2034,2823,1
1712,6190,0
10494,4750,0
20512,6282,0
11902,3325,0
11012,6282,1
25320,6540,1
17296,5909,0
7206,3418,0
9873,5351,1
3415,7039,0
22818,908,0
8579,1216,1
8973,5169,0
17992,4644,0
16590,6839,0
12420,2116,1
4053,3691,1
17026,6094,0
13972,6346,1
539,5826,0
9415,6141,0
3905,5176,1
9949,5148,1
4109,2383,0
4792,2122,1
15,6252,0
14502,6342,0
165,627,1
20407,3239,1
19719,6209,1
25080,5857,1
3377,5954,1
2119,4113,0
20894,6094,1
1131,947,0
25062,710,1
1533,983,0
6128,3941,1
18650,3237,0
4457,7372,0
7550,5522,1
14847,4283,1
5962,923,1
7744,6433,1
15423,309,1
22985,76,0
26540,7015,0
24787,3393,0
401,2309,1
21183,6725,1
1634,5857,0
11591,664,0
20552,3513,1
